Cosine Similarity,URL1,URL2
0.09913760779611637,http://www.imdb.com/title/tt0243655,http://www.imdb.com/title/tt0317676
0.09909402121144209,http://www.imdb.com/title/tt0445161,http://www.imdb.com/title/tt0469999
0.09876930708310132,http://www.imdb.com/title/tt0102585,http://www.imdb.com/title/tt0338130
0.09876058850712774,http://www.imdb.com/title/tt0120861,http://www.imdb.com/title/tt0155732
0.0987457142749684,http://www.imdb.com/title/tt0145660,http://www.imdb.com/title/tt0770810
0.0986160579556403,http://www.imdb.com/title/tt0202458,http://www.imdb.com/title/tt0211181
0.09858903295359138,http://www.imdb.com/title/tt0887912,http://www.imdb.com/title/tt0892874
0.09837025206203867,http://www.imdb.com/title/tt0327409,http://www.imdb.com/title/tt0342882
0.0981658999327986,http://www.imdb.com/title/tt0035096,http://www.imdb.com/title/tt0243655
0.09797892755802019,http://www.imdb.com/title/tt0035096,http://www.imdb.com/title/tt0145660
0.09778831905122162,http://www.imdb.com/title/tt0081793,http://www.imdb.com/title/tt0809620
0.09771478713135208,http://www.imdb.com/title/tt0120861,http://www.imdb.com/title/tt0446685
0.09770162184678423,http://www.imdb.com/title/tt0066011,http://www.imdb.com/title/tt0360813
0.09759442529302031,http://www.imdb.com/title/tt0116890,http://www.imdb.com/title/tt0949379
0.09701581029514361,http://www.imdb.com/title/tt0066011,http://www.imdb.com/title/tt0760188
0.09695515334824722,http://www.imdb.com/title/tt0119303,http://www.imdb.com/title/tt0145660
0.09685894931781658,http://www.imdb.com/title/tt0081793,http://www.imdb.com/title/tt0243655
0.09684076333773343,http://www.imdb.com/title/tt0445161,http://www.imdb.com/title/tt0888019
0.09662370072749271,http://www.imdb.com/title/tt0102585,http://www.imdb.com/title/tt0375560
0.09657974082719473,http://www.imdb.com/title/tt0375560,http://www.imdb.com/title/tt0923293
0.0962766712291482,http://www.imdb.com/title/tt0446685,http://www.imdb.com/title/tt0463027
0.0960753705754146,http://www.imdb.com/title/tt0327409,http://www.imdb.com/title/tt0888019
0.0959582056603081,http://www.imdb.com/title/tt0028358,http://www.imdb.com/title/tt0688816
0.09587396012449725,http://www.imdb.com/title/tt0102585,http://www.imdb.com/title/tt0460912
0.09586369375812512,http://www.imdb.com/title/tt0102585,http://www.imdb.com/title/tt0446685
0.09580155700942043,http://www.imdb.com/title/tt0102585,http://www.imdb.com/title/tt0783518
0.09563785461751295,http://www.imdb.com/title/tt0090060,http://www.imdb.com/title/tt0097081
0.09560733619509344,http://www.imdb.com/title/tt0120764,http://www.imdb.com/title/tt0809620
0.0954805758819277,http://www.imdb.com/title/tt0116762,http://www.imdb.com/title/tt0770810
0.0953947359900754,http://www.imdb.com/title/tt0366292,http://www.imdb.com/title/tt0469999
0.09526803323949595,http://www.imdb.com/title/tt0028174,http://www.imdb.com/title/tt0188045
0.09511358106834211,http://www.imdb.com/title/tt0145660,http://www.imdb.com/title/tt0446685
0.09500913831181154,http://www.imdb.com/title/tt0028358,http://www.imdb.com/title/tt0196267
0.09490517305978961,http://www.imdb.com/title/tt0145660,http://www.imdb.com/title/tt0923293
0.0948938048855731,http://www.imdb.com/title/tt0863080,http://www.imdb.com/title/tt0888019
0.09485137667954648,http://www.imdb.com/title/tt0233501,http://www.imdb.com/title/tt0445161
0.0947359407346417,http://www.imdb.com/title/tt0366292,http://www.imdb.com/title/tt0888019
0.09460060654591268,http://www.imdb.com/title/tt0155732,http://www.imdb.com/title/tt0202458
0.0945439586546844,http://www.imdb.com/title/tt0374569,http://www.imdb.com/title/tt0783518
0.09453042925084759,http://www.imdb.com/title/tt0446685,http://www.imdb.com/title/tt0770810
0.09452551152883301,http://www.imdb.com/title/tt0887912,http://www.imdb.com/title/tt0888019
0.09452051349269724,http://www.imdb.com/title/tt0119303,http://www.imdb.com/title/tt0863080
0.09434282860709481,http://www.imdb.com/title/tt0116762,http://www.imdb.com/title/tt0222817
0.09428203633150731,http://www.imdb.com/title/tt0116762,http://www.imdb.com/title/tt0201290
0.09410448940422743,http://www.imdb.com/title/tt0101327,http://www.imdb.com/title/tt0116890
0.09407071217726842,http://www.imdb.com/title/tt0155732,http://www.imdb.com/title/tt0342882
0.09404817086969203,http://www.imdb.com/title/tt0262002,http://www.imdb.com/title/tt0887912
0.0939687497099461,http://www.imdb.com/title/tt0765447,http://www.imdb.com/title/tt0892874
0.09391056701224036,http://www.imdb.com/title/tt0102585,http://www.imdb.com/title/tt0427038
0.09361376255621537,http://www.imdb.com/title/tt0100332,http://www.imdb.com/title/tt0446685
0.09348287001871682,http://www.imdb.com/title/tt0348150,http://www.imdb.com/title/tt0479651
0.09337917159394038,http://www.imdb.com/title/tt0262002,http://www.imdb.com/title/tt0317676
0.09335917499049257,http://www.imdb.com/title/tt0292429,http://www.imdb.com/title/tt0892874
0.0933367164085612,http://www.imdb.com/title/tt0119303,http://www.imdb.com/title/tt0809620
0.09329097312994217,http://www.imdb.com/title/tt0028358,http://www.imdb.com/title/tt0445161
0.09302319609681527,http://www.imdb.com/title/tt0446685,http://www.imdb.com/title/tt0469999
0.09287491242856731,http://www.imdb.com/title/tt0116762,http://www.imdb.com/title/tt0469999
0.09282519331333915,http://www.imdb.com/title/tt0028174,http://www.imdb.com/title/tt0197903
0.09271193754762005,http://www.imdb.com/title/tt0116890,http://www.imdb.com/title/tt0162677
0.09267833509622071,http://www.imdb.com/title/tt0342882,http://www.imdb.com/title/tt0765447
0.09260839601556783,http://www.imdb.com/title/tt0949379,http://www.imdb.com/title/tt0995060
0.09255393306512608,http://www.imdb.com/title/tt0116762,http://www.imdb.com/title/tt0292429
0.0924245944666188,http://www.imdb.com/title/tt0102585,http://www.imdb.com/title/tt0291833
0.09230579136174119,http://www.imdb.com/title/tt0201290,http://www.imdb.com/title/tt0460912
0.09228304261566982,http://www.imdb.com/title/tt0028358,http://www.imdb.com/title/tt0427038
0.0921695588996385,http://www.imdb.com/title/tt0081793,http://www.imdb.com/title/tt0845463
0.09213617740358446,http://www.imdb.com/title/tt0102585,http://www.imdb.com/title/tt0366292
0.09202585214971529,http://www.imdb.com/title/tt0155732,http://www.imdb.com/title/tt0463027
0.09200825414825262,http://www.imdb.com/title/tt0361179,http://www.imdb.com/title/tt0949379
0.09167219093464317,http://www.imdb.com/title/tt0342882,http://www.imdb.com/title/tt0887912
0.09142891073181031,http://www.imdb.com/title/tt0081793,http://www.imdb.com/title/tt0342882
0.09138682268301364,http://www.imdb.com/title/tt0463027,http://www.imdb.com/title/tt0688816
0.09134913100474204,http://www.imdb.com/title/tt0155732,http://www.imdb.com/title/tt0446685
0.0912928635442389,http://www.imdb.com/title/tt0688816,http://www.imdb.com/title/tt0887912
0.09125779085370413,http://www.imdb.com/title/tt0317676,http://www.imdb.com/title/tt0463392
0.09116853836534801,http://www.imdb.com/title/tt0203408,http://www.imdb.com/title/tt0211181
0.09116555815689863,http://www.imdb.com/title/tt0099742,http://www.imdb.com/title/tt0116762
0.09111372029746055,http://www.imdb.com/title/tt0199650,http://www.imdb.com/title/tt0202458
0.09101590895083343,http://www.imdb.com/title/tt0391198,http://www.imdb.com/title/tt0765447
0.09097730733836468,http://www.imdb.com/title/tt0028358,http://www.imdb.com/title/tt0446685
0.09096362407198758,http://www.imdb.com/title/tt0202458,http://www.imdb.com/title/tt0479651
0.09096182853724324,http://www.imdb.com/title/tt0028174,http://www.imdb.com/title/tt0888019
0.09084543945641416,http://www.imdb.com/title/tt0443489,http://www.imdb.com/title/tt0446685
0.09084267269757308,http://www.imdb.com/title/tt0463392,http://www.imdb.com/title/tt0995060
0.09074774254745865,http://www.imdb.com/title/tt0035096,http://www.imdb.com/title/tt0317676
0.09059100364209578,http://www.imdb.com/title/tt0028358,http://www.imdb.com/title/tt0469999
0.09020027332249522,http://www.imdb.com/title/tt0028358,http://www.imdb.com/title/tt0765447
0.0901794000601999,http://www.imdb.com/title/tt0119303,http://www.imdb.com/title/tt0479651
0.09000380142979773,http://www.imdb.com/title/tt0243655,http://www.imdb.com/title/tt0892874
0.08982986979124552,http://www.imdb.com/title/tt0366292,http://www.imdb.com/title/tt0446685
0.08982443551991068,http://www.imdb.com/title/tt0035096,http://www.imdb.com/title/tt0338130
0.08969059921574554,http://www.imdb.com/title/tt0469999,http://www.imdb.com/title/tt0888019
0.08952154097581168,http://www.imdb.com/title/tt0120861,http://www.imdb.com/title/tt0342882
0.0894772360678672,http://www.imdb.com/title/tt0086250,http://www.imdb.com/title/tt0688816
0.08944618068133059,http://www.imdb.com/title/tt0479651,http://www.imdb.com/title/tt0995060
0.08931181423668486,http://www.imdb.com/title/tt0145660,http://www.imdb.com/title/tt0949379
0.08924201318474197,http://www.imdb.com/title/tt0145660,http://www.imdb.com/title/tt0765447
0.08923679449600402,http://www.imdb.com/title/tt0155732,http://www.imdb.com/title/tt0445161
0.08919676756497291,http://www.imdb.com/title/tt0427038,http://www.imdb.com/title/tt0888019
0.08918161920814532,http://www.imdb.com/title/tt0075781,http://www.imdb.com/title/tt0090060
0.08915788675178876,http://www.imdb.com/title/tt0078133,http://www.imdb.com/title/tt0460912
0.08911594733642673,http://www.imdb.com/title/tt0119303,http://www.imdb.com/title/tt0688816
0.08910200995602005,http://www.imdb.com/title/tt0155732,http://www.imdb.com/title/tt0923293
0.08908725192522901,http://www.imdb.com/title/tt0119303,http://www.imdb.com/title/tt0446685
0.08907769981690558,http://www.imdb.com/title/tt0342882,http://www.imdb.com/title/tt0809620
0.08894298692498159,http://www.imdb.com/title/tt0116890,http://www.imdb.com/title/tt0120764
0.08885818225008006,http://www.imdb.com/title/tt0025173,http://www.imdb.com/title/tt0783518
0.08884779149184927,http://www.imdb.com/title/tt0243655,http://www.imdb.com/title/tt0888019
0.08873841090759084,http://www.imdb.com/title/tt0116762,http://www.imdb.com/title/tt0923293
0.08872906917603271,http://www.imdb.com/title/tt0119303,http://www.imdb.com/title/tt0995060
0.08870811493960898,http://www.imdb.com/title/tt0119303,http://www.imdb.com/title/tt0292429
0.08867631593838166,http://www.imdb.com/title/tt0211181,http://www.imdb.com/title/tt0863080
0.08858620166171621,http://www.imdb.com/title/tt0145660,http://www.imdb.com/title/tt0287138
0.0885432740991351,http://www.imdb.com/title/tt0116890,http://www.imdb.com/title/tt0446685
0.08851950088532692,http://www.imdb.com/title/tt0145660,http://www.imdb.com/title/tt0995060
0.08837829943605453,http://www.imdb.com/title/tt0066011,http://www.imdb.com/title/tt0197903
0.08823710567664025,http://www.imdb.com/title/tt0317676,http://www.imdb.com/title/tt0443489
0.08818367385490392,http://www.imdb.com/title/tt0119303,http://www.imdb.com/title/tt0765447
0.08812076556237436,http://www.imdb.com/title/tt0360813,http://www.imdb.com/title/tt0446685
0.08808696453405107,http://www.imdb.com/title/tt0267440,http://www.imdb.com/title/tt0887719
0.08805601509243605,http://www.imdb.com/title/tt0809620,http://www.imdb.com/title/tt0888019
